,Store,UPC,CIC,Txn_Date,Net,Units,Mkdn_Amt
1,5,87999901417,85102733,9/20/2017,29.97,3,0
2,5,87999901602,85102051,9/20/2017,25,5,0
3,5,87999901417,85102733,9/21/2017,9.99,1,0
4,5,87999901417,85102733,9/22/2017,29.97,3,0
5,5,87999901417,85102733,9/23/2017,29.97,3,0
6,5,87999901417,85102733,9/24/2017,89.91,9,0
7,5,87999901417,85102733,9/25/2017,19.98,2,0
8,5,87999901602,85102051,9/25/2017,5,1,0
9,5,87999901602,85102051,9/26/2017,35,7,0
10,5,87999901417,85102733,9/27/2017,9.99,1,0
11,5,87999901602,85102051,9/27/2017,10,2,0
12,5,87999901417,85102733,9/28/2017,9.99,1,0
13,5,87999901602,85102051,9/28/2017,25,5,0
14,5,87999901417,85102733,9/29/2017,9.99,1,0
15,5,87999901343,85102370,9/29/2017,35,7,0
16,5,87999901602,85102051,9/29/2017,40,8,0
17,5,87999901417,85102733,9/30/2017,19.98,2,0
18,5,87999901343,85102370,9/30/2017,10,2,0
19,5,87999901602,85102051,9/30/2017,20,4,0
20,5,87999901417,85102733,10/1/2017,9.99,1,0
21,5,87999901343,85102370,10/1/2017,10,2,0
22,5,87999901602,85102051,10/1/2017,25,5,0
23,5,87999901343,85102370,10/2/2017,5,1,0
24,5,87999901602,85102051,10/2/2017,15,3,0
25,5,87999901343,85102370,10/3/2017,15,3,0
26,5,87999901602,85102051,10/3/2017,10,2,0
27,105,87999901602,85102051,9/20/2017,15,3,0
28,105,87999901602,85102051,9/21/2017,5,1,0
29,105,87999901417,85102733,9/21/2017,39.96,4,0
30,105,87999901602,85102051,9/22/2017,5,1,0
31,105,87999901417,85102733,9/22/2017,119.88,12,0
32,105,87999901602,85102051,9/23/2017,5,1,0
33,105,87999901417,85102733,9/23/2017,79.92,8,0
34,105,87999901602,85102051,9/24/2017,5,1,0
35,105,87999901417,85102733,9/24/2017,19.98,2,0
36,105,87999901602,85102051,9/25/2017,20,4,0
37,105,87999901417,85102733,9/25/2017,19.98,2,0
38,105,87999901602,85102051,9/26/2017,10,2,0
39,105,87999901417,85102733,9/26/2017,9.99,1,0
40,105,87999901602,85102051,9/27/2017,10,2,0
41,105,87999901602,85102051,9/28/2017,10,2,0
42,105,87999901417,85102733,9/29/2017,9.99,1,0
43,105,87999901602,85102051,9/30/2017,10,2,0
44,105,87999901602,85102051,10/1/2017,25,5,0
45,105,87999901602,85102051,10/2/2017,5,1,0
46,105,87999901602,85102051,10/3/2017,20,4,0
47,107,87999901602,85102051,9/20/2017,5,1,0
48,107,87999901602,85102051,9/21/2017,35,7,0
49,107,87999901602,85102051,9/22/2017,40,8,0
50,107,87999901417,85102733,9/22/2017,19.98,2,0
51,107,87999901602,85102051,9/23/2017,15,3,0
52,107,87999901417,85102733,9/23/2017,49.95,5,0
53,107,87999901602,85102051,9/24/2017,15,3,0
54,107,87999901417,85102733,9/24/2017,9.99,1,0
55,107,87999901602,85102051,9/25/2017,10,2,0
56,107,87999901417,85102733,9/25/2017,19.98,2,0
57,107,87999901602,85102051,9/26/2017,15,3,0
58,107,87999901602,85102051,9/27/2017,5,1,0
59,107,87999901417,85102733,9/27/2017,29.97,3,0
60,107,87999901602,85102051,9/28/2017,25,5,0
61,107,87999901417,85102733,9/28/2017,29.97,3,0
62,107,87999901602,85102051,9/29/2017,35,7,0
63,107,87999901417,85102733,9/29/2017,19.98,2,0
64,107,87999901602,85102051,9/30/2017,55,11,0
65,107,87999901417,85102733,9/30/2017,39.96,4,0
66,107,87999901602,85102051,10/1/2017,10,2,0
67,107,87999901602,85102051,10/2/2017,20,4,0
68,107,87999901602,85102051,10/3/2017,60,12,0
69,128,87999901417,85102733,9/20/2017,17.97,3,-12
70,128,87999901602,85102051,9/20/2017,20,4,0
71,128,87999901417,85102733,9/21/2017,23.96,4,-16
72,128,87999901602,85102051,9/21/2017,15,3,0
73,128,87999901417,85102733,9/22/2017,35.94,6,-24
74,128,87999901417,85102733,9/23/2017,23.96,4,-16
75,128,87999901602,85102051,9/23/2017,10,2,0
76,128,87999901417,85102733,9/24/2017,5.99,1,-4
77,128,87999901602,85102051,9/24/2017,30,6,0
78,128,87999901602,85102051,9/26/2017,45,9,0
79,128,87999901602,85102051,9/27/2017,5,1,0
80,128,87999901602,85102051,9/28/2017,5,1,0
81,128,87999901602,85102051,9/29/2017,20,4,0
82,128,87999901602,85102051,9/30/2017,15,3,0
83,128,87999901602,85102051,10/1/2017,20,4,0
84,128,87999901602,85102051,10/2/2017,5,1,0
85,693,87999901602,85102051,9/20/2017,40,8,0
86,693,87999901417,85102733,9/20/2017,31.96,4,-8
87,693,87999901602,85102051,9/21/2017,15,3,0
88,693,87999901417,85102733,9/21/2017,23.97,3,-6
89,693,87999901602,85102051,9/22/2017,5,1,0
90,693,87999901417,85102733,9/22/2017,63.93,7,-6
91,693,87999901602,85102051,9/23/2017,35,7,0
92,693,87999901417,85102733,9/23/2017,9.99,1,0
93,693,87999901602,85102051,9/24/2017,35,7,0
94,693,87999901417,85102733,9/24/2017,33.96,4,-6
95,693,87999901417,85102733,9/25/2017,7.99,1,-2
96,693,87999901602,85102051,9/26/2017,15,3,0
97,693,87999901602,85102051,9/27/2017,20,4,0
98,693,87999901602,85102051,9/28/2017,40,8,0
99,693,87999901602,85102051,9/29/2017,20,4,0
100,693,87999901602,85102051,9/30/2017,35,7,0
101,693,87999901602,85102051,10/1/2017,15,3,0
102,693,87999901602,85102051,10/3/2017,15,3,0
103,764,87999901417,85102733,9/20/2017,9.99,1,0
104,764,87999901417,85102733,9/21/2017,39.96,4,0
105,764,87999901602,85102051,9/22/2017,40,8,0
106,764,87999901417,85102733,9/22/2017,19.98,2,0
107,764,87999901602,85102051,9/23/2017,55,11,0
108,764,87999901417,85102733,9/23/2017,19.98,2,0
109,764,87999901602,85102051,9/24/2017,45,9,0
110,764,87999901417,85102733,9/24/2017,49.95,5,0
111,764,87999901602,85102051,9/25/2017,35,7,0
112,764,87999901602,85102051,9/26/2017,15,3,0
113,764,87999901417,85102733,9/26/2017,19.98,2,0
114,764,87999901602,85102051,9/27/2017,20,4,0
115,764,87999901417,85102733,9/27/2017,19.98,2,0
116,764,87999901602,85102051,9/28/2017,5,1,0
117,764,87999901417,85102733,9/28/2017,9.99,1,0
118,764,87999901602,85102051,9/29/2017,30,6,0
119,764,87999901417,85102733,9/29/2017,29.97,3,0
120,764,87999901602,85102051,9/30/2017,35,7,0
121,764,87999901417,85102733,9/30/2017,9.99,1,0
122,764,87999901602,85102051,10/1/2017,5,1,0
123,764,87999901417,85102733,10/1/2017,9.99,1,0
124,764,87999901417,85102733,10/2/2017,9.99,1,0
125,764,87999901602,85102051,10/3/2017,60,12,0
126,853,87999901602,85102051,9/20/2017,17.5,5,-7.5
127,853,87999901417,85102733,9/20/2017,9.99,1,0
128,853,87999901602,85102051,9/21/2017,22.5,5,-2.5
129,853,87999901417,85102733,9/21/2017,19.98,2,0
130,853,87999901602,85102051,9/22/2017,20,4,0
131,853,87999901417,85102733,9/22/2017,59.94,6,0
132,853,87999901602,85102051,9/23/2017,5,1,0
133,853,87999901417,85102733,9/23/2017,19.98,2,0
134,853,87999901417,85102733,9/24/2017,39.96,4,0
135,853,87999901417,85102733,9/25/2017,39.96,4,0
136,853,87999901602,85102051,9/26/2017,25,5,0
137,853,87999901417,85102733,9/26/2017,19.98,2,0
138,853,87999901602,85102051,9/27/2017,50,10,0
139,853,87999901417,85102733,9/27/2017,49.95,5,0
140,853,87999901417,85102733,9/29/2017,9.99,1,0
141,853,87999901417,85102733,10/1/2017,19.98,2,0
142,853,87999901602,85102051,10/2/2017,35,7,0
143,853,87999901602,85102051,10/3/2017,5,1,0
144,866,87999901417,85102733,9/20/2017,9.99,1,0
145,866,87999901417,85102733,9/21/2017,9.99,1,0
146,866,87999901417,85102733,9/22/2017,19.98,2,0
147,866,87999901602,85102051,9/22/2017,5,1,0
148,866,87999901417,85102733,9/23/2017,29.97,3,0
149,866,87999901602,85102051,9/23/2017,15,3,0
150,866,87999901417,85102733,9/24/2017,19.98,2,0
151,866,87999901602,85102051,9/24/2017,40,8,0
152,866,87999901602,85102051,9/25/2017,5,1,0
153,866,87999901417,85102733,9/26/2017,9.99,1,0
154,866,87999901602,85102051,9/27/2017,10,2,0
155,866,87999901602,85102051,9/29/2017,5,1,0
156,870,87999901602,85102051,9/20/2017,20,4,0
157,870,87999901417,85102733,9/20/2017,19.98,2,0
158,870,87999901343,85102370,9/20/2017,25,5,0
159,870,87999901602,85102051,9/21/2017,5,1,0
160,870,87999901417,85102733,9/21/2017,69.93,7,0
161,870,87999901343,85102370,9/21/2017,20,4,0
162,870,87999901602,85102051,9/22/2017,30,6,0
163,870,87999901417,85102733,9/22/2017,29.97,3,0
164,870,87999901343,85102370,9/22/2017,20,4,0
165,870,87999901602,85102051,9/23/2017,15,3,0
166,870,87999901417,85102733,9/23/2017,89.91,9,0
167,870,87999901343,85102370,9/23/2017,35,7,0
168,870,87999901602,85102051,9/24/2017,15,3,0
169,870,87999901417,85102733,9/24/2017,59.94,6,0
170,870,87999901343,85102370,9/24/2017,15,3,0
171,870,87999901602,85102051,9/25/2017,10,2,0
172,870,87999901417,85102733,9/25/2017,9.99,1,0
173,870,87999901343,85102370,9/25/2017,15,3,0
174,870,87999901602,85102051,9/26/2017,10,2,0
175,870,87999901417,85102733,9/26/2017,19.98,2,0
176,870,87999901343,85102370,9/26/2017,60,12,0
177,870,87999901602,85102051,9/27/2017,15,3,0
178,870,87999901343,85102370,9/27/2017,15,3,0
179,870,87999901602,85102051,9/28/2017,45,9,0
180,870,87999901602,85102051,9/29/2017,60,12,0
181,870,87999901343,85102370,9/29/2017,40,8,0
182,870,87999901602,85102051,9/30/2017,20,4,0
183,870,87999901343,85102370,9/30/2017,15,3,0
184,870,87999901602,85102051,10/1/2017,50,10,0
185,870,87999901343,85102370,10/1/2017,20,4,0
186,870,87999901602,85102051,10/2/2017,5,1,0
187,870,87999901602,85102051,10/3/2017,50,10,0
188,878,87999901602,85102051,9/20/2017,25,5,0
189,878,87999901417,85102733,9/20/2017,9.99,1,0
190,878,87999901602,85102051,9/21/2017,10,2,0
191,878,87999901417,85102733,9/21/2017,9.99,1,0
192,878,87999901602,85102051,9/22/2017,15,3,0
193,878,87999901417,85102733,9/22/2017,29.97,3,0
194,878,87999901343,85102370,9/22/2017,5,1,0
195,878,87999901602,85102051,9/23/2017,15,3,0
196,878,87999901343,85102370,9/23/2017,30,6,0
197,878,87999901602,85102051,9/24/2017,10,2,0
198,878,87999901417,85102733,9/24/2017,29.97,3,0
199,878,87999901343,85102370,9/24/2017,20,4,0
200,878,87999901602,85102051,9/25/2017,5,1,0
201,878,87999901417,85102733,9/25/2017,9.99,1,0
202,878,87999901343,85102370,9/25/2017,5,1,0
203,878,87999901602,85102051,9/26/2017,20,4,0
204,878,87999901417,85102733,9/26/2017,9.99,1,0
205,878,87999901602,85102051,9/27/2017,5,1,0
206,878,87999901417,85102733,9/27/2017,9.99,1,0
207,878,87999901602,85102051,9/28/2017,25,5,0
208,878,87999901602,85102051,9/29/2017,30,6,0
209,878,87999901417,85102733,9/29/2017,9.99,1,0
210,878,87999901343,85102370,9/29/2017,15,3,0
211,878,87999901602,85102051,9/30/2017,40,8,0
212,878,87999901343,85102370,9/30/2017,5,1,0
213,878,87999901602,85102051,10/1/2017,15,3,0
214,878,87999901343,85102370,10/1/2017,10,2,0
215,878,87999901602,85102051,10/2/2017,10,2,0
216,878,87999901343,85102370,10/2/2017,10,2,0
217,878,87999901602,85102051,10/3/2017,5,1,0
218,878,87999901343,85102370,10/3/2017,10,2,0
219,923,87999901602,85102051,9/20/2017,15,3,0
220,923,87999901417,85102733,9/20/2017,29.97,3,0
221,923,87999901602,85102051,9/21/2017,10,2,0
222,923,87999901417,85102733,9/21/2017,29.97,3,0
223,923,87999901602,85102051,9/22/2017,40,8,0
224,923,87999901417,85102733,9/22/2017,19.98,2,0
225,923,87999901602,85102051,9/23/2017,50,10,0
226,923,87999901417,85102733,9/23/2017,19.98,2,0
227,923,87999901602,85102051,9/24/2017,5,1,0
228,923,87999901417,85102733,9/24/2017,39.96,4,0
229,923,87999901602,85102051,9/25/2017,25,5,0
230,923,87999901417,85102733,9/25/2017,59.94,6,0
231,923,87999901602,85102051,9/26/2017,25,5,0
232,923,87999901602,85102051,9/27/2017,15,3,0
233,923,87999901417,85102733,9/27/2017,9.99,1,0
234,923,87999901417,85102733,9/28/2017,19.98,2,0
235,923,87999901602,85102051,9/29/2017,10,2,0
236,923,87999901417,85102733,9/29/2017,29.97,3,0
237,923,87999901602,85102051,9/30/2017,30,6,0
238,923,87999901417,85102733,9/30/2017,19.98,2,0
239,923,87999901602,85102051,10/1/2017,10,2,0
240,923,87999901417,85102733,10/1/2017,19.98,2,0
241,923,87999901602,85102051,10/2/2017,10,2,0
242,923,87999901417,85102733,10/2/2017,9.99,1,0
243,923,87999901602,85102051,10/3/2017,35,7,0
244,923,87999901417,85102733,10/3/2017,9.99,1,0
245,942,87999901602,85102051,9/20/2017,5,1,0
246,942,87999901417,85102733,9/21/2017,9.99,1,0
247,942,87999901602,85102051,9/21/2017,20,4,0
248,942,87999901602,85102051,9/22/2017,15,3,0
249,942,87999901417,85102733,9/23/2017,9.99,1,0
250,942,87999901602,85102051,9/23/2017,20,4,0
251,942,87999901417,85102733,9/24/2017,9.99,1,0
252,942,87999901602,85102051,9/24/2017,30,6,0
253,942,87999901417,85102733,9/25/2017,9.99,1,0
254,942,87999901602,85102051,9/25/2017,20,4,0
255,942,87999901602,85102051,9/26/2017,5,1,0
256,942,87999901602,85102051,9/27/2017,10,2,0
257,942,87999901602,85102051,9/28/2017,20,4,0
258,942,87999901602,85102051,9/29/2017,35,7,0
259,942,87999901602,85102051,9/30/2017,45,9,0
260,942,87999901602,85102051,10/2/2017,5,1,0
261,945,87999901602,85102051,9/20/2017,60,12,0
262,945,87999901417,85102733,9/20/2017,29.97,3,0
263,945,87999901602,85102051,9/21/2017,35,7,0
264,945,87999901417,85102733,9/21/2017,29.97,3,0
265,945,87999901602,85102051,9/22/2017,85,17,0
266,945,87999901417,85102733,9/22/2017,49.95,5,0
267,945,87999901602,85102051,9/23/2017,60,12,0
268,945,87999901417,85102733,9/23/2017,19.98,2,0
269,945,87999901602,85102051,9/24/2017,15,3,0
270,945,87999901417,85102733,9/24/2017,9.99,1,0
271,945,87999901602,85102051,9/25/2017,15,3,0
272,945,87999901602,85102051,9/26/2017,65,13,0
273,945,87999901602,85102051,9/27/2017,50,10,0
274,945,87999901602,85102051,9/28/2017,20,4,0
275,945,87999901602,85102051,9/29/2017,130,26,0
276,945,87999901602,85102051,9/30/2017,45,9,0
277,945,87999901602,85102051,10/1/2017,55,11,0
278,945,87999901602,85102051,10/2/2017,15,3,0
279,945,87999901602,85102051,10/3/2017,40,8,0
280,"1,019",87999901417,85102733,9/20/2017,39.96,4,0
281,"1,019",87999901417,85102733,9/22/2017,29.97,3,0
282,"1,019",87999901602,85102051,9/22/2017,110,22,0
283,"1,019",87999901417,85102733,9/23/2017,29.97,3,0
284,"1,019",87999901602,85102051,9/23/2017,35,7,0
285,"1,019",87999901417,85102733,9/24/2017,59.94,6,0
286,"1,019",87999901602,85102051,9/24/2017,5,1,0
287,"1,019",87999901417,85102733,9/25/2017,9.99,1,0
288,"1,019",87999901602,85102051,9/25/2017,20,4,0
289,"1,019",87999901417,85102733,9/26/2017,9.99,1,0
290,"1,019",87999901602,85102051,9/26/2017,30,6,0
291,"1,019",87999901417,85102733,9/27/2017,19.98,2,0
292,"1,019",87999901602,85102051,9/27/2017,20,4,0
293,"1,019",87999901417,85102733,9/28/2017,9.99,1,0
294,"1,019",87999901602,85102051,9/28/2017,5,1,0
295,"1,019",87999901602,85102051,9/29/2017,30,6,0
296,"1,019",87999901417,85102733,9/30/2017,19.98,2,0
297,"1,019",87999901602,85102051,9/30/2017,15,3,0
298,"1,019",87999901417,85102733,10/1/2017,9.99,1,0
299,"1,019",87999901602,85102051,10/1/2017,25,5,0
300,"1,019",87999901417,85102733,10/2/2017,9.99,1,0
301,"1,019",87999901602,85102051,10/2/2017,15,3,0
302,"1,019",87999901602,85102051,10/3/2017,65,13,0
303,"1,048",87999901417,85102733,9/20/2017,49.95,5,0
304,"1,048",87999901602,85102051,9/20/2017,20,4,0
305,"1,048",87999901417,85102733,9/21/2017,19.98,2,0
306,"1,048",87999901602,85102051,9/21/2017,10,2,0
307,"1,048",87999901417,85102733,9/22/2017,19.98,2,0
308,"1,048",87999901602,85102051,9/22/2017,30,6,0
309,"1,048",87999901602,85102051,9/23/2017,20,4,0
310,"1,048",87999901417,85102733,9/24/2017,29.97,3,0
311,"1,048",87999901602,85102051,9/24/2017,20,4,0
312,"1,048",87999901417,85102733,9/25/2017,19.98,2,0
313,"1,048",87999901602,85102051,9/25/2017,10,2,0
314,"1,048",87999901417,85102733,9/26/2017,19.98,2,0
315,"1,048",87999901602,85102051,9/26/2017,10,2,0
316,"1,048",87999901417,85102733,9/27/2017,19.98,2,0
317,"1,048",87999901602,85102051,9/27/2017,20,4,0
318,"1,048",87999901602,85102051,9/28/2017,10,2,0
319,"1,048",87999901417,85102733,9/29/2017,9.99,1,0
320,"1,048",87999901602,85102051,9/29/2017,15,3,0
321,"1,048",87999901417,85102733,9/30/2017,9.99,1,0
322,"1,048",87999901602,85102051,9/30/2017,5,1,0
323,"1,048",87999901602,85102051,10/1/2017,25,5,0
324,"1,048",87999901417,85102733,10/2/2017,9.99,1,0
325,"1,048",87999901602,85102051,10/3/2017,15,3,0
326,"1,075",87999901417,85102733,9/20/2017,29.97,3,0
327,"1,075",87999901602,85102051,9/20/2017,5,1,0
328,"1,075",87999901602,85102051,9/21/2017,15,3,0
329,"1,075",87999901417,85102733,9/22/2017,9.99,1,0
330,"1,075",87999901602,85102051,9/22/2017,25,5,0
331,"1,075",87999901417,85102733,9/23/2017,29.97,3,0
332,"1,075",87999901602,85102051,9/23/2017,50,10,0
333,"1,075",87999901417,85102733,9/24/2017,29.97,3,0
334,"1,075",87999901602,85102051,9/24/2017,10,2,0
335,"1,075",87999901417,85102733,9/25/2017,29.97,3,0
336,"1,075",87999901602,85102051,9/25/2017,15,3,0
337,"1,075",87999901417,85102733,9/26/2017,9.99,1,0
338,"1,075",87999901602,85102051,9/26/2017,5,1,0
339,"1,075",87999901417,85102733,9/27/2017,9.99,1,0
340,"1,075",87999901602,85102051,9/27/2017,5,1,0
341,"1,075",87999901417,85102733,9/29/2017,19.98,2,0
342,"1,075",87999901602,85102051,9/29/2017,10,2,0
343,"1,075",87999901602,85102051,9/30/2017,25,5,0
344,"1,075",87999901417,85102733,10/1/2017,19.98,2,0
345,"1,075",87999901602,85102051,10/1/2017,40,8,0
346,"1,075",87999901602,85102051,10/2/2017,10,2,0
347,"1,075",87999901602,85102051,10/3/2017,30,6,0
348,"1,084",87999901602,85102051,9/20/2017,5,1,0
349,"1,084",87999901602,85102051,9/21/2017,20,4,0
350,"1,084",87999901417,85102733,9/22/2017,15.98,2,-4
351,"1,084",87999901602,85102051,9/22/2017,20,4,0
352,"1,084",87999901417,85102733,9/23/2017,11.98,2,-8
353,"1,084",87999901602,85102051,9/23/2017,5,1,0
354,"1,084",87999901417,85102733,9/24/2017,23.96,4,-16
355,"1,084",87999901602,85102051,9/25/2017,10,2,0
356,"1,084",87999901417,85102733,9/26/2017,11.98,2,-8
357,"1,084",87999901602,85102051,9/26/2017,15,3,0
358,"1,084",87999901602,85102051,9/27/2017,20,4,0
359,"1,084",87999901602,85102051,9/28/2017,10,2,0
360,"1,084",87999901343,85102370,9/29/2017,25,5,0
361,"1,084",87999901638,85100553,9/29/2017,5.99,1,0
362,"1,084",87999901343,85102370,9/30/2017,15,3,0
363,"1,084",87999901602,85102051,9/30/2017,25,5,0
364,"1,084",87999901638,85100553,9/30/2017,11.98,2,0
365,"1,084",87999901343,85102370,10/1/2017,25,5,0
366,"1,084",87999901602,85102051,10/1/2017,20,4,0
367,"1,084",87999901638,85100553,10/1/2017,11.98,2,0
368,"1,084",87999901602,85102051,10/2/2017,15,3,0
369,"1,084",87999901638,85100553,10/2/2017,11.98,2,0
370,"1,084",87999901602,85102051,10/3/2017,10,2,0
371,"1,084",87999901638,85100553,10/3/2017,11.98,2,0
372,"1,089",87999901417,85102733,9/20/2017,29.97,3,0
373,"1,089",87999901602,85102051,9/20/2017,30,6,0
374,"1,089",87999901417,85102733,9/21/2017,9.99,1,0
375,"1,089",87999901602,85102051,9/21/2017,20,4,0
376,"1,089",87999901417,85102733,9/22/2017,49.95,5,0
377,"1,089",87999901417,85102733,9/23/2017,19.98,2,0
378,"1,089",87999901602,85102051,9/23/2017,10,2,0
379,"1,089",87999901417,85102733,9/24/2017,9.99,1,0
380,"1,089",87999901602,85102051,9/24/2017,30,6,0
381,"1,089",87999901602,85102051,9/25/2017,10,2,0
382,"1,089",87999901417,85102733,9/26/2017,9.99,1,0
383,"1,089",87999901602,85102051,9/26/2017,15,3,0
384,"1,089",87999901417,85102733,9/27/2017,9.99,1,0
385,"1,089",87999901602,85102051,9/27/2017,25,5,0
386,"1,089",87999901602,85102051,9/28/2017,10,2,0
387,"1,089",87999901602,85102051,9/29/2017,35,7,0
388,"1,089",87999901602,85102051,9/30/2017,25,5,0
389,"1,089",87999901602,85102051,10/1/2017,5,1,0
390,"1,089",87999901417,85102733,10/2/2017,29.97,3,0
391,"1,089",87999901602,85102051,10/2/2017,20,4,0
392,"1,089",87999901417,85102733,10/3/2017,9.99,1,0
393,"1,129",87999901417,85102733,9/20/2017,69.93,7,0
394,"1,129",87999901417,85102733,9/21/2017,19.98,2,0
395,"1,129",87999901602,85102051,9/21/2017,25,5,0
396,"1,129",87999901417,85102733,9/22/2017,49.95,5,0
397,"1,129",87999901602,85102051,9/22/2017,50,10,0
398,"1,129",87999901417,85102733,9/23/2017,9.99,1,0
399,"1,129",87999901602,85102051,9/23/2017,15,3,0
400,"1,129",87999901417,85102733,9/24/2017,29.97,3,0
401,"1,129",87999901602,85102051,9/24/2017,10,2,0
402,"1,129",87999901417,85102733,9/25/2017,49.95,5,0
403,"1,129",87999901417,85102733,9/26/2017,19.98,2,0
404,"1,129",87999901602,85102051,9/26/2017,5,1,0
405,"1,129",87999901602,85102051,9/27/2017,15,3,0
406,"1,129",87999901602,85102051,9/28/2017,15,3,0
407,"1,129",87999901602,85102051,9/29/2017,30,6,0
408,"1,129",87999901602,85102051,9/30/2017,25,5,0
409,"1,129",87999901602,85102051,10/1/2017,30,6,0
410,"1,129",87999901602,85102051,10/2/2017,15,3,0
411,"1,129",87999901602,85102051,10/3/2017,10,2,0
412,"1,177",87999901417,85102733,9/20/2017,9.99,1,0
413,"1,177",87999901343,85102370,9/21/2017,5,1,0
414,"1,177",87999901417,85102733,9/21/2017,19.98,2,0
415,"1,177",87999901343,85102370,9/22/2017,10,2,0
416,"1,177",87999901343,85102370,9/23/2017,10,2,0
417,"1,177",87999901343,85102370,9/24/2017,15,3,0
418,"1,177",87999901343,85102370,9/25/2017,10,2,0
419,"1,177",87999901343,85102370,9/26/2017,5,1,0
420,"1,177",87999901602,85102051,9/26/2017,5,1,0
421,"1,177",87999901602,85102051,9/27/2017,10,2,0
422,"1,177",87999901602,85102051,9/28/2017,25,5,0
423,"1,177",87999901602,85102051,9/29/2017,25,5,0
424,"1,177",87999901602,85102051,9/30/2017,5,1,0
425,"1,177",87999901602,85102051,10/1/2017,5,1,0
426,"1,177",87999901343,85102370,10/3/2017,45,9,0
427,"1,177",87999901602,85102051,10/3/2017,5,1,0
428,"1,276",87999901417,85102733,9/20/2017,39.96,4,0
429,"1,276",87999901417,85102733,9/21/2017,49.95,5,0
430,"1,276",87999901417,85102733,9/22/2017,39.96,4,0
431,"1,276",87999901602,85102051,9/23/2017,30,6,0
432,"1,276",87999901417,85102733,9/23/2017,109.89,11,0
433,"1,276",87999901602,85102051,9/24/2017,45,9,0
434,"1,276",87999901602,85102051,9/25/2017,25,5,0
435,"1,276",87999901602,85102051,9/26/2017,15,3,0
436,"1,276",87999901602,85102051,9/27/2017,10,2,0
437,"1,276",87999901602,85102051,9/28/2017,5,1,0
438,"1,276",87999901602,85102051,9/29/2017,25,5,0
439,"1,276",87999901602,85102051,9/30/2017,10,2,0
440,"1,276",87999901602,85102051,10/1/2017,35,7,0
441,"1,276",87999901602,85102051,10/2/2017,15,3,0
442,"1,276",87999901602,85102051,10/3/2017,25,5,0
443,"1,281",87999901417,85102733,9/20/2017,19.98,2,0
444,"1,281",87999901602,85102051,9/20/2017,15,3,0
445,"1,281",87999901417,85102733,9/21/2017,19.98,2,0
446,"1,281",87999901602,85102051,9/21/2017,15,3,0
447,"1,281",87999901417,85102733,9/22/2017,49.95,5,0
448,"1,281",87999901602,85102051,9/22/2017,45,9,0
449,"1,281",87999901417,85102733,9/23/2017,39.96,4,0
450,"1,281",87999901602,85102051,9/23/2017,25,5,0
451,"1,281",87999901417,85102733,9/24/2017,39.96,4,0
452,"1,281",87999901417,85102733,9/25/2017,9.99,1,0
453,"1,281",87999901602,85102051,9/25/2017,30,6,0
454,"1,281",87999901417,85102733,9/26/2017,9.99,1,0
455,"1,281",87999901343,85102370,9/26/2017,40,8,0
456,"1,281",87999901602,85102051,9/26/2017,5,1,0
457,"1,281",87999901417,85102733,9/27/2017,19.98,2,0
458,"1,281",87999901343,85102370,9/27/2017,20,4,0
459,"1,281",87999901602,85102051,9/27/2017,5,1,0
460,"1,281",87999901343,85102370,9/28/2017,5,1,0
461,"1,281",87999901602,85102051,9/28/2017,35,7,0
462,"1,281",87999901343,85102370,9/29/2017,10,2,0
463,"1,281",87999901602,85102051,9/29/2017,25,5,0
464,"1,281",87999901602,85102051,9/30/2017,35,7,0
465,"1,281",87999901602,85102051,10/2/2017,20,4,0
466,"1,281",87999901602,85102051,10/3/2017,15,3,0
467,"1,283",87999901417,85102733,9/20/2017,9.99,1,0
468,"1,283",87999901602,85102051,9/20/2017,10,2,0
469,"1,283",87999901417,85102733,9/22/2017,9.99,1,0
470,"1,283",87999901602,85102051,9/22/2017,20,4,0
471,"1,283",87999901417,85102733,9/23/2017,49.95,5,0
472,"1,283",87999901602,85102051,9/23/2017,30,6,0
473,"1,283",87999901417,85102733,9/24/2017,39.96,4,0
474,"1,283",87999901602,85102051,9/24/2017,45,9,0
475,"1,283",87999901417,85102733,9/25/2017,9.99,1,0
476,"1,283",87999901417,85102733,9/26/2017,19.98,2,0
477,"1,283",87999901602,85102051,9/26/2017,35,7,0
478,"1,283",87999901417,85102733,9/27/2017,19.98,2,0
479,"1,283",87999901602,85102051,9/27/2017,5,1,0
480,"1,283",87999901417,85102733,9/28/2017,19.98,2,0
481,"1,283",87999901602,85102051,9/28/2017,5,1,0
482,"1,283",87999901343,85102370,9/29/2017,5,1,0
483,"1,283",87999901602,85102051,9/29/2017,20,4,0
484,"1,283",87999901417,85102733,9/30/2017,39.96,4,0
485,"1,283",87999901343,85102370,9/30/2017,55,11,0
486,"1,283",87999901602,85102051,9/30/2017,30,6,0
487,"1,283",87999901343,85102370,10/1/2017,5,1,0
488,"1,283",87999901602,85102051,10/1/2017,30,6,0
489,"1,283",87999901343,85102370,10/2/2017,5,1,0
490,"1,283",87999901602,85102051,10/2/2017,5,1,0
491,"1,283",87999901343,85102370,10/3/2017,5,1,0
492,"1,283",87999901602,85102051,10/3/2017,45,9,0
493,"1,285",87999901602,85102051,9/20/2017,15,3,0
494,"1,285",87999901417,85102733,9/20/2017,9.99,1,0
495,"1,285",87999901602,85102051,9/21/2017,35,7,0
496,"1,285",87999901602,85102051,9/22/2017,35,7,0
497,"1,285",87999901417,85102733,9/22/2017,9.99,1,0
